"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Youth violent crime severity index","Index","160","units","0","v53079763","39.9","0.00","","","","2"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Percent change in youth violent crime severity index","Percent","239","units","0","v87984946","39.10","0.00","","","","2"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Youth non-violent crime severity index","Index","160","units","0","v53079755","39.11","0.00","","","","2"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984947","39.12","0.00","","","","2"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Weighted clearance rate","Number","223","units","0","v53079756","39.13","27.86","","","","2"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Percent change in weighted clearance rate","Percent","239","units","0","v53079757","39.14","15.75","","","","2"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Violent weighted clearance rate","Number","223","units","0","v53079758","39.15","43.70","","","","2"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079759","39.16","6.02","","","","2"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Non-violent weighted clearance rate","Number","223","units","0","v53079760","39.17","21.22","","","","2"
"2009","Abbotsford-Mission, British Columbia [59932]","2021A003559932","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079761","39.18","14.02","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Crime severity index","Index","160","units","0","v44312677","37.1","111.59","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Percent change in crime severity index","Percent","239","units","0","v44312678","37.2","-7.11","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Violent crime severity index","Index","160","units","0","v44312679","37.3","122.05","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Percent change in violent crime severity index","Percent","239","units","0","v44312680","37.4","-3.48","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Non-violent crime severity index","Index","160","units","0","v44312681","37.5","107.57","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Percent change in non-violent crime severity index","Percent","239","units","0","v44312682","37.6","-8.61","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Youth crime severity index","Index","160","units","0","v53079744","37.7","0.00","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Percent change in youth crime severity index","Percent","239","units","0","v87984948","37.8","0.00","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Youth violent crime severity index","Index","160","units","0","v53079745","37.9","0.00","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Percent change in youth violent crime severity index","Percent","239","units","0","v87984949","37.10","0.00","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Youth non-violent crime severity index","Index","160","units","0","v53079737","37.11","0.00","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984950","37.12","0.00","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Weighted clearance rate","Number","223","units","0","v53079738","37.13","23.34","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Percent change in weighted clearance rate","Percent","239","units","0","v53079739","37.14","3.83","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Violent weighted clearance rate","Number","223","units","0","v53079740","37.15","37.57","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079741","37.16","0.99","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Non-violent weighted clearance rate","Number","223","units","0","v53079742","37.17","17.13","","","","2"
"2009","Vancouver, British Columbia [59933]","2021A003559933","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079743","37.18","4.45","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Crime severity index","Index","160","units","0","v44312683","38.1","93.18","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in crime severity index","Percent","239","units","0","v44312684","38.2","-9.79","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","82.53","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","0.26","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","97.28","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-12.64","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Youth non-violent crime severity index","Index","160","units","0","v53079746","38.11","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984953","38.12","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Weighted clearance rate","Number","223","units","0","v53079747","38.13","32.34","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in weighted clearance rate","Percent","239","units","0","v53079748","38.14","17.81","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Violent weighted clearance rate","Number","223","units","0","v53079749","38.15","52.36","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079750","38.16","4.28","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Non-violent weighted clearance rate","Number","223","units","0","v53079751","38.17","25.80","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079752","38.18","22.97","","","","2"
"2009","Yukon [60]","2016A000260","Crime severity index","Index","160","units","0","v44312695","40.1","180.86","","","","2"
"2009","Yukon [60]","2016A000260","Percent change in crime severity index","Percent","239","units","0","v44312696","40.2","-1.06","","","","2"
"2009","Yukon [60]","2016A000260","Violent crime severity index","Index","160","units","0","v44312697","40.3","200.22","","","","2"
"2009","Yukon [60]","2016A000260","Percent change in violent crime severity index","Percent","239","units","0","v44312698","40.4","2.42","","","","2"
"2009","Yukon [60]","2016A000260","Non-violent crime severity index","Index","160","units","0","v44312699","40.5","173.42","","","","2"
"2009","Yukon [60]","2016A000260","Percent change in non-violent crime severity index","Percent","239","units","0","v44312700","40.6","-2.52","","","","2"
"2009","Yukon [60]","2016A000260","Youth crime severity index","Index","160","units","0","v53079785","40.7","297.39","","","","2"
"2009","Yukon [60]","2016A000260","Percent change in youth crime severity index","Percent","239","units","0","v53079786","40.8","17.37","","","","2"
"2009","Yukon [60]","2016A000260","Youth violent crime severity index","Index","160","units","0","v53079787","40.9","259.93","","","","2"
"2009","Yukon [60]","2016A000260","Percent change in youth violent crime severity index","Percent","239","units","0","v53079930","40.10","62.88","","","","2"
"2009","Yukon [60]","2016A000260","Youth non-violent crime severity index","Index","160","units","0","v53079777","40.11","325.92","","","","2"
"2009","Yukon [60]","2016A000260","Percent change in youth non-violent crime severity index","Percent","239","units","0","v53079778","40.12","0.34","","","","2"
"2009","Yukon [60]","2016A000260","Weighted clearance rate","Number","223","units","0","v53079779","40.13","65.35","","","","2"
"2009","Yukon [60]","2016A000260","Percent change in weighted clearance rate","Percent","239","units","0","v53079780","40.14","5.66","","","","2"
"2009","Yukon [60]","2016A000260","Violent weighted clearance rate","Number","223","units","0","v53079781","40.15","88.08","","","","2"
"2009","Yukon [60]","2016A000260","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079782","40.16","2.23","","","","2"
"2009","Yukon [60]","2016A000260","Non-violent weighted clearance rate","Number","223","units","0","v53079783","40.17","55.26","","","","2"
"2009","Yukon [60]","2016A000260","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079784","40.18","7.13","","","","2"
"2009","Northwest Territories [61]","2016A000261","Crime severity index","Index","160","units","0","v44312701","41.1","326.15","","","","2"
"2009","Northwest Territories [61]","2016A000261","Percent change in crime severity index","Percent","239","units","0","v44312702","41.2","-4.88","","","","2"
"2009","Northwest Territories [61]","2016A000261","Violent crime severity index","Index","160","units","0","v44312703","41.3","330.12","","","","2"
"2009","Northwest Territories [61]","2016A000261","Percent change in violent crime severity index","Percent","239","units","0","v44312704","41.4","-3.46","","","","2"
"2009","Northwest Territories [61]","2016A000261","Non-violent crime severity index","Index","160","units","0","v44312705","41.5","324.63","","","","2"
"2009","Northwest Territories [61]","2016A000261","Percent change in non-violent crime severity index","Percent","239","units","0","v44312706","41.6","-5.43","","","","2"
"2009","Northwest Territories [61]","2016A000261","Youth crime severity index","Index","160","units","0","v53079797","41.7","432.68","","","","2"
